tanggal,waktu,Tinggi Gelombang\m,Curah Hujan\m,Kecepatan Angin m/s
7/12/2025,5:00:00 AM,0.36348945,7.96E-05,2.767456551
7/12/2025,5:00:00 AM,0.39815742,4.15E-05,2.458589828
7/12/2025,5:00:00 AM,0.37984687,1.43E-06,3.240719186
7/12/2025,5:00:00 AM,0.30221015,0,3.612079402
7/12/2025,5:00:00 AM,0.20797187,0,1.915009471
7/12/2025,5:00:00 AM,0.34542304,0.00013113,2.33795817
7/12/2025,5:00:00 AM,0.38472968,5.25E-05,2.248357367
7/12/2025,5:00:00 AM,0.36300117,1.38E-05,2.809829364
7/12/2025,5:00:00 AM,0.26070625,4.77E-07,2.620510508
7/12/2025,5:00:00 AM,0.29195625,5.29E-05,1.136442612
7/12/2025,5:00:00 AM,0.35811836,2.86E-05,0.782597839
7/12/2025,5:00:00 AM,0.34981757,6.68E-06,1.792985858
7/12/2025,5:00:00 AM,0.18844062,1.81E-05,2.019245705
7/12/2025,5:00:00 AM,0.28463203,6.20E-06,1.626974654
7/12/2025,5:00:00 AM,0.38643867,0,0.694750583
7/12/2025,5:00:00 AM,0.3566535,1.91E-06,1.374794607
7/12/2025,5:00:00 AM,0.5446418,3.81E-06,3.549722939
7/12/2025,5:00:00 AM,0.5177863,2.86E-06,1.969773308
7/12/2025,5:00:00 AM,0.41744453,0,1.122622888
7/12/2025,5:00:00 AM,0.20723945,1.91E-06,0.69314696
7/12/2025,5:00:00 AM,0.739466,3.81E-06,5.434880363
7/12/2025,5:00:00 AM,0.6750129,1.91E-06,5.004610827
7/12/2025,5:00:00 AM,0.5182746,0,3.255021858
7/12/2025,5:00:00 AM,0.36641914,0.000237465,2.310717969
7/12/2025,5:00:00 AM,0.19649726,0.0005579,2.502543055
7/12/2025,5:00:00 AM,0.2580207,3.67E-05,1.253056842
7/12/2025,6:00:00 AM,0.35296512,4.77E-07,3.438507087
7/12/2025,6:00:00 AM,0.37664676,0.000246525,4.184742318
7/12/2025,6:00:00 AM,0.3588245,2.24E-05,4.198251651
7/12/2025,6:00:00 AM,0.36981082,0.00034523,2.170340271
7/12/2025,6:00:00 AM,0.396178,0.000162601,2.255909519
7/12/2025,6:00:00 AM,0.36590457,9.11E-05,2.851600207
7/12/2025,6:00:00 AM,0.333678,6.68E-06,3.70611623
7/12/2025,6:00:00 AM,0.29046512,0.001163483,1.670784273
7/12/2025,6:00:00 AM,0.38397098,6.68E-05,2.055198123
7/12/2025,6:00:00 AM,0.38616824,4.20E-05,1.092694399
7/12/2025,6:00:00 AM,0.35394168,7.58E-05,2.551556087
7/12/2025,6:00:00 AM,0.3048694,6.63E-05,3.226601985
7/12/2025,6:00:00 AM,0.23431277,5.44E-05,1.201399268
7/12/2025,6:00:00 AM,0.34539676,6.20E-05,2.948898952
7/12/2025,6:00:00 AM,0.38519168,0,0.658634446
7/12/2025,6:00:00 AM,0.38519168,7.15E-06,2.826885017
7/12/2025,6:00:00 AM,0.34490848,1.14E-05,3.452437976
7/12/2025,6:00:00 AM,0.29656863,5.25E-06,3.047058672
7/12/2025,6:00:00 AM,0.257262,4.20E-05,2.398724262
7/12/2025,6:00:00 AM,0.35394168,3.77E-05,3.095830152
7/12/2025,6:00:00 AM,0.38616824,2.10E-05,2.43779492
7/12/2025,6:00:00 AM,0.3768909,2.81E-05,3.852500148
7/12/2025,6:00:00 AM,0.31707644,2.38E-06,4.170553447
7/12/2025,6:00:00 AM,0.20355105,3.91E-05,1.434416439
7/12/2025,6:00:00 AM,0.33514285,0.000162125,2.219382615
7/12/2025,6:00:00 AM,0.3756702,7.63E-06,2.673815289
7/12/2025,6:00:00 AM,0.35931277,1.29E-05,3.684275364
7/12/2025,6:00:00 AM,0.26360965,2.43E-05,3.272263718
7/12/2025,6:00:00 AM,0.28460574,3.34E-05,1.123035997
7/12/2025,6:00:00 AM,0.351012,0,1.332412836
7/12/2025,6:00:00 AM,0.3517444,6.68E-06,2.46955469
7/12/2025,6:00:00 AM,0.1893909,0.000277519,2.117238425
7/12/2025,6:00:00 AM,0.2802112,4.77E-07,1.168531786
7/12/2025,6:00:00 AM,0.37664676,9.54E-07,0.933848252
7/12/2025,6:00:00 AM,0.34734988,3.34E-06,1.526336929
7/12/2025,6:00:00 AM,0.53094363,4.77E-07,2.691492064
7/12/2025,6:00:00 AM,0.50213504,0,1.241194357
7/12/2025,6:00:00 AM,0.40301394,0,1.287499102
7/12/2025,6:00:00 AM,0.208678,1.34E-05,2.214873647
7/12/2025,6:00:00 AM,0.7199085,5.72E-06,4.60553182
7/12/2025,6:00:00 AM,0.6469104,1.43E-06,3.82297878
7/12/2025,6:00:00 AM,0.4940784,0,3.002265594
7/12/2025,6:00:00 AM,0.35296512,9.58E-05,2.191757663
7/12/2025,6:00:00 AM,0.1906116,0.000694275,0.616045539
7/12/2025,6:00:00 AM,0.26238894,0.000728607,2.413358766
7/12/2025,7:00:00 AM,0.34372514,4.29E-06,2.474707243
7/12/2025,7:00:00 AM,0.35764116,0.000132561,3.321956349
7/12/2025,7:00:00 AM,0.32932085,0.000844002,2.765829495
7/12/2025,7:00:00 AM,0.3620357,7.44E-05,1.773482985
7/12/2025,7:00:00 AM,0.3854732,3.81E-06,1.532987845
7/12/2025,7:00:00 AM,0.35935014,2.86E-06,2.139540591
7/12/2025,7:00:00 AM,0.32639116,3.34E-06,2.19407195
7/12/2025,7:00:00 AM,0.28732866,0.002288818,1.085756992
7/12/2025,7:00:00 AM,0.37692827,4.77E-07,2.159820765
7/12/2025,7:00:00 AM,0.374731,2.86E-06,0.596135217
7/12/2025,7:00:00 AM,0.343481,1.76E-05,1.765197431
7/12/2025,7:00:00 AM,0.298315,0.000656605,2.07500071
7/12/2025,7:00:00 AM,0.23996538,0.001965523,2.221749239
7/12/2025,7:00:00 AM,0.34616655,0.000455856,3.022510207
7/12/2025,7:00:00 AM,0.37277788,0,0.645767771
7/12/2025,7:00:00 AM,0.37155718,1.91E-06,2.128352495
7/12/2025,7:00:00 AM,0.33884233,9.49E-05,2.568243133
7/12/2025,7:00:00 AM,0.29025835,7.39E-05,2.16869091
7/12/2025,7:00:00 AM,0.25485796,9.54E-07,2.9603707
7/12/2025,7:00:00 AM,0.34689897,9.54E-07,3.301391509
7/12/2025,7:00:00 AM,0.3752193,0,2.1620258
7/12/2025,7:00:00 AM,0.3669185,8.11E-06,3.079338802
7/12/2025,7:00:00 AM,0.31906694,0.000346184,3.421118683
7/12/2025,7:00:00 AM,0.20505327,3.34E-06,2.292386777
7/12/2025,7:00:00 AM,0.32810014,6.20E-06,2.002053408
7/12/2025,7:00:00 AM,0.36643022,2.38E-06,2.340966186
7/12/2025,7:00:00 AM,0.35031694,3.81E-06,2.992564387
7/12/2025,7:00:00 AM,0.26218218,0.000668049,2.915183175
7/12/2025,7:00:00 AM,0.27829546,0,1.242427395
7/12/2025,7:00:00 AM,0.34299272,0,1.008389589
7/12/2025,7:00:00 AM,0.34372514,2.57E-05,1.936570468
7/12/2025,7:00:00 AM,0.18674272,0.000696182,1.443382512
7/12/2025,7:00:00 AM,0.27512163,0,1.374634117
7/12/2025,7:00:00 AM,0.36667436,0,0.821045189
7/12/2025,7:00:00 AM,0.33835405,6.20E-06,1.350716941
7/12/2025,7:00:00 AM,0.517065,0,2.76595272
7/12/2025,7:00:00 AM,0.4870357,0,1.423119991
7/12/2025,7:00:00 AM,0.3915767,0,1.312396085
7/12/2025,7:00:00 AM,0.2118892,1.91E-06,2.70364586
7/12/2025,7:00:00 AM,0.6991939,0,4.588097741
7/12/2025,7:00:00 AM,0.6205806,0,3.760047725
7/12/2025,7:00:00 AM,0.47531694,0,2.850346399
7/12/2025,7:00:00 AM,0.34274858,0.000191689,2.363288539
7/12/2025,7:00:00 AM,0.18991655,0.000425339,1.05425427
7/12/2025,7:00:00 AM,0.26877397,0.000216961,2.57184168
7/12/2025,8:00:00 AM,0.33500004,8.25E-05,1.940153584
7/12/2025,8:00:00 AM,0.33915043,0.001651764,1.982442226
7/12/2025,8:00:00 AM,0.30619144,0.000701427,1.580008477
7/12/2025,8:00:00 AM,0.354043,7.15E-06,1.861864925
7/12/2025,8:00:00 AM,0.37333012,0,1.094870034
7/12/2025,8:00:00 AM,0.3486719,4.77E-07,1.768850588
7/12/2025,8:00:00 AM,0.31644535,2.24E-05,1.131664571
7/12/2025,8:00:00 AM,0.27933598,0.000286579,0.565796099
7/12/2025,8:00:00 AM,0.36893559,0,2.61120093
7/12/2025,8:00:00 AM,0.36258793,0,0.788429352
7/12/2025,8:00:00 AM,0.33084965,1.43E-06,0.897712883
7/12/2025,8:00:00 AM,0.28958988,0.000484943,0.372790673
7/12/2025,8:00:00 AM,0.23587894,0.000816822,1.91192844
7/12/2025,8:00:00 AM,0.34403324,0.000463963,2.427144883
7/12/2025,8:00:00 AM,0.36405277,0,1.486952142
7/12/2025,8:00:00 AM,0.35721684,0,1.185238175
7/12/2025,8:00:00 AM,0.32254887,5.72E-06,2.013525576
7/12/2025,8:00:00 AM,0.27372074,0.000423908,1.073781775
7/12/2025,8:00:00 AM,0.26102543,4.77E-07,4.079794946
7/12/2025,8:00:00 AM,0.3396387,8.39E-05,2.5421111
7/12/2025,8:00:00 AM,0.3635645,0,1.161556187
7/12/2025,8:00:00 AM,0.35355473,8.11E-06,2.12732834
7/12/2025,8:00:00 AM,0.3047266,0.000263214,2.60769466
7/12/2025,8:00:00 AM,0.21244144,5.25E-06,2.61444004
7/12/2025,8:00:00 AM,0.32254887,9.54E-07,1.816837196
7/12/2025,8:00:00 AM,0.3569727,0,1.511242419
7/12/2025,8:00:00 AM,0.34037113,2.86E-06,2.160470749
7/12/2025,8:00:00 AM,0.25516605,0.000111103,1.817191064
7/12/2025,8:00:00 AM,0.27518559,0,1.493561962
7/12/2025,8:00:00 AM,0.33500004,0,0.463292325
7/12/2025,8:00:00 AM,0.33451176,5.05E-05,1.49548524
7/12/2025,8:00:00 AM,0.18583012,0.000253677,1.84327181
7/12/2025,8:00:00 AM,0.2705469,0,1.561062712
7/12/2025,8:00:00 AM,0.3569727,0,0.795405271
7/12/2025,8:00:00 AM,0.32962894,1.62E-05,1.461441072
7/12/2025,8:00:00 AM,0.5066309,0,2.951033267
7/12/2025,8:00:00 AM,0.4729395,0,1.657316977
7/12/2025,8:00:00 AM,0.3787012,9.54E-07,1.144118302
7/12/2025,8:00:00 AM,0.22171879,7.63E-06,3.073541612
7/12/2025,8:00:00 AM,0.68656254,0,4.846684203
7/12/2025,8:00:00 AM,0.5984278,0,3.869291708
7/12/2025,8:00:00 AM,0.4573145,5.25E-06,3.295887081
7/12/2025,8:00:00 AM,0.33011723,0.000179768,2.834460715
7/12/2025,8:00:00 AM,0.1785059,0.000974178,0.336427477
7/12/2025,8:00:00 AM,0.27372074,2.67E-05,3.312591556
7/12/2025,9:00:00 AM,0.3251328,0.000480652,1.024152473
7/12/2025,9:00:00 AM,0.3234238,0.00121975,1.052865621
7/12/2025,9:00:00 AM,0.2868027,0.000770092,1.013084534
7/12/2025,9:00:00 AM,0.34588474,0,1.973402621
7/12/2025,9:00:00 AM,0.36175388,4.77E-07,1.327153695
7/12/2025,9:00:00 AM,0.33758396,4.77E-07,0.637667437
7/12/2025,9:00:00 AM,0.30706638,0.000515461,0.526845227
7/12/2025,9:00:00 AM,0.2711777,0.000496864,0.546805374
7/12/2025,9:00:00 AM,0.3588242,0,2.69997542
7/12/2025,9:00:00 AM,0.35076755,0,1.604310779
7/12/2025,9:00:00 AM,0.31902927,6.20E-06,0.745340565
7/12/2025,9:00:00 AM,0.28509372,0.000323296,1.169602348
7/12/2025,9:00:00 AM,0.23040622,0.000138283,1.728380877
7/12/2025,9:00:00 AM,0.33611912,0.000481606,2.539960167
7/12/2025,9:00:00 AM,0.35613865,0,2.116273944
7/12/2025,9:00:00 AM,0.34344333,0,0.869282403
7/12/2025,9:00:00 AM,0.30706638,1.14E-05,0.709231071
7/12/2025,9:00:00 AM,0.25994724,6.77E-05,1.204929757
7/12/2025,9:00:00 AM,0.26653904,0.000153542,3.962065846
7/12/2025,9:00:00 AM,0.32733005,3.34E-05,2.570157828
7/12/2025,9:00:00 AM,0.35247654,0,0.838200666
7/12/2025,9:00:00 AM,0.34002537,9.54E-07,1.19619254
7/12/2025,9:00:00 AM,0.29168552,2.29E-05,1.071501767
7/12/2025,9:00:00 AM,0.20916599,4.48E-05,1.331180307
7/12/2025,9:00:00 AM,0.31292576,0,1.476176786
7/12/2025,9:00:00 AM,0.34612888,0,0.77603392
7/12/2025,9:00:00 AM,0.33050388,9.54E-07,1.357402837
7/12/2025,9:00:00 AM,0.24969333,0.00044632,1.97963989
7/12/2025,9:00:00 AM,0.26922458,0,1.618759414
7/12/2025,9:00:00 AM,0.32684177,0,0.537098547
7/12/2025,9:00:00 AM,0.33148044,4.77E-06,1.559583596
7/12/2025,9:00:00 AM,0.18987888,0.000290871,2.693324447
7/12/2025,9:00:00 AM,0.2675156,0,2.145662495
7/12/2025,9:00:00 AM,0.34881443,0,1.44987244
7/12/2025,9:00:00 AM,0.33733982,2.86E-06,2.157904722
7/12/2025,9:00:00 AM,0.4977402,0,3.286844566
7/12/2025,9:00:00 AM,0.46356052,9.54E-07,2.304178632
7/12/2025,9:00:00 AM,0.3720078,5.25E-06,1.785746606
7/12/2025,9:00:00 AM,0.2308945,4.77E-07,2.982955819
7/12/2025,9:00:00 AM,0.67816013,0,4.980256908
7/12/2025,9:00:00 AM,0.5836777,0,4.378950588
7/12/2025,9:00:00 AM,0.44769138,2.38E-06,4.108598225
7/12/2025,9:00:00 AM,0.3251328,6.10E-05,2.918937563
7/12/2025,9:00:00 AM,0.17205662,8.25E-05,0.519571792
7/12/2025,9:00:00 AM,0.2777695,0.000283241,3.4253325
7/12/2025,10:00:00 AM,0.3031062,0.000611305,1.332613454
7/12/2025,10:00:00 AM,0.3013972,8.77E-05,1.192810783
7/12/2025,10:00:00 AM,0.26209056,8.06E-05,0.690038469
7/12/2025,10:00:00 AM,0.3284968,0,2.220342278
7/12/2025,10:00:00 AM,0.3404597,4.77E-07,1.47380108
7/12/2025,10:00:00 AM,0.31628978,3.81E-06,1.434590472
7/12/2025,10:00:00 AM,0.29431713,0.00031805,2.056530132
7/12/2025,10:00:00 AM,0.24939525,0.000164509,0.875765589
7/12/2025,10:00:00 AM,0.3429011,0,2.635337012
7/12/2025,10:00:00 AM,0.33899486,4.77E-07,2.195199687
7/12/2025,10:00:00 AM,0.31311595,6.39E-05,2.748844275
7/12/2025,10:00:00 AM,0.27869213,0.000131607,2.773061894
7/12/2025,10:00:00 AM,0.20081127,5.48E-05,1.141106693
7/12/2025,10:00:00 AM,0.32263744,0.000238895,2.184029512
7/12/2025,10:00:00 AM,0.33899486,0,1.781402057
7/12/2025,10:00:00 AM,0.32922924,0,2.139074235
7/12/2025,10:00:00 AM,0.28796947,4.29E-06,1.76417106
7/12/2025,10:00:00 AM,0.25183666,5.77E-05,2.228486969
7/12/2025,10:00:00 AM,0.26794994,0.000227451,4.383412716
7/12/2025,10:00:00 AM,0.30750072,0,1.51127342
7/12/2025,10:00:00 AM,0.33093822,0,0.674393984
7/12/2025,10:00:00 AM,0.32336986,0,1.921574883
7/12/2025,10:00:00 AM,0.27991283,8.11E-06,1.854102365
7/12/2025,10:00:00 AM,0.19519603,0.000188828,1.142100145
7/12/2025,10:00:00 AM,0.2935847,0,1.009936818
7/12/2025,10:00:00 AM,0.323614,0,0.667469027
7/12/2025,10:00:00 AM,0.31506908,1.05E-05,1.996034996
7/12/2025,10:00:00 AM,0.2545222,0.000392437,3.131151904
7/12/2025,10:00:00 AM,0.2508601,0,1.146808095
7/12/2025,10:00:00 AM,0.3050593,0,1.039613784
7/12/2025,10:00:00 AM,0.32190502,3.86E-05,2.989875388
7/12/2025,10:00:00 AM,0.17371166,0.000206947,3.742711991
7/12/2025,10:00:00 AM,0.25598705,0,1.869398843
7/12/2025,10:00:00 AM,0.33777416,0,1.949743315
7/12/2025,10:00:00 AM,0.33044994,6.20E-06,3.178052033
7/12/2025,10:00:00 AM,0.48377025,0,3.015304855
7/12/2025,10:00:00 AM,0.44959056,0,2.758290888
7/12/2025,10:00:00 AM,0.35706127,0,2.415581746
7/12/2025,10:00:00 AM,0.22180736,0.000359535,2.883279782
7/12/2025,10:00:00 AM,0.65857494,5.25E-06,4.73519861
7/12/2025,10:00:00 AM,0.5699519,4.29E-06,4.745449069
7/12/2025,10:00:00 AM,0.43445385,1.43E-06,4.179174383
7/12/2025,10:00:00 AM,0.30652416,1.91E-06,2.880583132
7/12/2025,10:00:00 AM,0.14758861,8.11E-06,0.897595793
7/12/2025,10:00:00 AM,0.26794994,0.000439644,2.714482108
7/12/2025,11:00:00 AM,0.29604948,8.34E-05,1.161371521
7/12/2025,11:00:00 AM,0.28945768,1.29E-05,1.197389141
7/12/2025,11:00:00 AM,0.24917448,6.68E-06,1.383674909
7/12/2025,11:00:00 AM,0.31948698,0,2.295845237
7/12/2025,11:00:00 AM,0.33364713,2.38E-06,1.806529008
7/12/2025,11:00:00 AM,0.3099655,4.01E-05,1.825162506
7/12/2025,11:00:00 AM,0.286528,5.34E-05,1.56535469
7/12/2025,11:00:00 AM,0.24404752,1.72E-05,1.075811086
7/12/2025,11:00:00 AM,0.33437955,0,2.677799416
7/12/2025,11:00:00 AM,0.33389127,1.91E-06,2.766769875
7/12/2025,11:00:00 AM,0.31045377,0.000272751,3.442379733
7/12/2025,11:00:00 AM,0.27187955,8.96E-05,2.315776251
7/12/2025,11:00:00 AM,0.20156705,1.48E-05,0.040145923
7/12/2025,11:00:00 AM,0.3124069,0.000754356,1.557679168
7/12/2025,11:00:00 AM,0.32900846,1.43E-06,1.777555061
7/12/2025,11:00:00 AM,0.32339323,4.77E-07,2.708374568
7/12/2025,11:00:00 AM,0.2914108,7.63E-06,2.805175965
7/12/2025,11:00:00 AM,0.24282682,1.43E-06,2.096030269
7/12/2025,11:00:00 AM,0.25820768,0.000528336,3.097414647
7/12/2025,11:00:00 AM,0.2967819,0,0.903102896
7/12/2025,11:00:00 AM,0.32119596,0,0.87224175
7/12/2025,11:00:00 AM,0.316069,0,2.104564225
7/12/2025,11:00:00 AM,0.2787155,2.29E-05,2.330547178
7/12/2025,11:00:00 AM,0.19473112,0.000157833,0.773474407
7/12/2025,11:00:00 AM,0.28506315,0,0.841169685
7/12/2025,11:00:00 AM,0.316069,0,0.8514429
7/12/2025,11:00:00 AM,0.30972135,1.19E-05,2.305756482
7/12/2025,11:00:00 AM,0.25259244,7.06E-05,2.946959286
7/12/2025,11:00:00 AM,0.24551237,0,1.228606092
7/12/2025,11:00:00 AM,0.30410612,0,1.889519015
7/12/2025,11:00:00 AM,0.32778776,3.15E-05,3.780878697
7/12/2025,11:00:00 AM,0.17715299,9.58E-05,3.16940946
7/12/2025,11:00:00 AM,0.2547897,0,1.982921691
7/12/2025,11:00:00 AM,0.33975065,9.54E-07,2.842445571
7/12/2025,11:00:00 AM,0.33877409,2.10E-05,4.175729
7/12/2025,11:00:00 AM,0.47598112,0,3.40934843
7/12/2025,11:00:00 AM,0.44448698,4.77E-06,3.22523886
7/12/2025,11:00:00 AM,0.35073698,4.77E-07,2.134538233
7/12/2025,11:00:00 AM,0.21694791,0.000385761,2.40848307
7/12/2025,11:00:00 AM,0.65102994,1.00E-05,5.211539909
7/12/2025,11:00:00 AM,0.56460416,4.77E-07,4.890311449
7/12/2025,11:00:00 AM,0.42764127,0,4.121753981
7/12/2025,11:00:00 AM,0.31045377,1.43E-06,3.488266185
7/12/2025,11:00:00 AM,0.16103971,2.00E-05,0.948624674
7/12/2025,11:00:00 AM,0.26357877,0.000386715,2.37804407
7/12/2025,12:00:00 PM,0.28918028,1.05E-05,0.870689739
7/12/2025,12:00:00 PM,0.2779498,2.38E-06,1.205714951
7/12/2025,12:00:00 PM,0.24230528,4.77E-07,1.910169992
7/12/2025,12:00:00 PM,0.31115294,1.43E-06,2.02145335
7/12/2025,12:00:00 PM,0.32311583,1.91E-05,1.82621915
7/12/2025,12:00:00 PM,0.3013873,1.86E-05,1.448822329
7/12/2025,12:00:00 PM,0.27770567,6.68E-06,1.094619322
7/12/2025,12:00:00 PM,0.23742247,4.77E-07,1.001462171
7/12/2025,12:00:00 PM,0.32433653,4.77E-07,2.344465846
7/12/2025,12:00:00 PM,0.3248248,0.000104904,2.575104133
7/12/2025,12:00:00 PM,0.29919004,0.000203133,2.748839207
7/12/2025,12:00:00 PM,0.2615924,0,1.536451312
7/12/2025,12:00:00 PM,0.19884825,9.54E-07,0.515444215
7/12/2025,12:00:00 PM,0.302608,0.000369549,1.770229284
7/12/2025,12:00:00 PM,0.31945372,0.00012064,1.586125965
7/12/2025,12:00:00 PM,0.31408262,4.77E-06,2.346139874
7/12/2025,12:00:00 PM,0.28112364,5.15E-05,2.246654421
7/12/2025,12:00:00 PM,0.23253965,4.77E-07,1.902410892
7/12/2025,12:00:00 PM,0.2454791,0.000213146,1.215464519
7/12/2025,12:00:00 PM,0.286983,3.86E-05,0.721142121
7/12/2025,12:00:00 PM,0.3121295,0,0.901145439
7/12/2025,12:00:00 PM,0.30724669,8.11E-06,1.800394244
7/12/2025,12:00:00 PM,0.26720762,2.86E-05,1.821321037
7/12/2025,12:00:00 PM,0.18981504,0.000164032,0.540166676
7/12/2025,12:00:00 PM,0.27648497,0,0.99840569
7/12/2025,12:00:00 PM,0.30822325,0,1.092629412
7/12/2025,12:00:00 PM,0.3013873,2.38E-06,2.277758841
7/12/2025,12:00:00 PM,0.24328184,6.68E-06,1.795949996
7/12/2025,12:00:00 PM,0.24084044,0,1.463424813
7/12/2025,12:00:00 PM,0.3006549,0,2.127057073
7/12/2025,12:00:00 PM,0.32555723,1.62E-05,3.544323512
7/12/2025,12:00:00 PM,0.17467833,4.77E-07,1.87227251
7/12/2025,12:00:00 PM,0.25158262,0,1.977810832
7/12/2025,12:00:00 PM,0.33776426,1.24E-05,2.818480668
7/12/2025,12:00:00 PM,0.34191465,5.01E-05,3.662998329
7/12/2025,12:00:00 PM,0.46911192,0,3.275396342
7/12/2025,12:00:00 PM,0.4346881,1.67E-05,2.79716757
7/12/2025,12:00:00 PM,0.34362364,0,1.450880196
7/12/2025,12:00:00 PM,0.20812559,0.001066685,1.55601601
7/12/2025,12:00:00 PM,0.64416075,1.91E-06,4.998492133
7/12/2025,12:00:00 PM,0.5535846,0,4.370258645
7/12/2025,12:00:00 PM,0.42614317,0,4.082943996
7/12/2025,12:00:00 PM,0.335567,1.43E-06,4.357519479
7/12/2025,12:00:00 PM,0.17443419,6.15E-05,1.448622376
7/12/2025,12:00:00 PM,0.25939512,0.000219345,1.826166679
7/12/2025,1:00:00 PM,0.28221595,0,1.04654243
7/12/2025,1:00:00 PM,0.26707923,2.38E-06,1.260764206
7/12/2025,1:00:00 PM,0.22996986,0,1.778506168
7/12/2025,1:00:00 PM,0.30394447,2.91E-05,2.466009399
7/12/2025,1:00:00 PM,0.31346595,0,1.987353665
7/12/2025,1:00:00 PM,0.29246986,4.77E-07,1.407875606
7/12/2025,1:00:00 PM,0.26878822,4.77E-07,0.936392704
7/12/2025,1:00:00 PM,0.230214,4.77E-07,0.699504688
7/12/2025,1:00:00 PM,0.31688392,0.000265598,2.724577096
7/12/2025,1:00:00 PM,0.31639564,0.000667572,2.486153798
7/12/2025,1:00:00 PM,0.29124916,0.000845909,2.508747557
7/12/2025,1:00:00 PM,0.25169837,0,1.024517382
7/12/2025,1:00:00 PM,0.19603431,9.54E-07,0.625383663
7/12/2025,1:00:00 PM,0.29466712,0.00037384,1.716480248
7/12/2025,1:00:00 PM,0.3112687,0.000470638,1.893590786
7/12/2025,1:00:00 PM,0.30516517,0.000275612,2.178086352
7/12/2025,1:00:00 PM,0.2704972,4.15E-05,2.045622806
7/12/2025,1:00:00 PM,0.22142494,4.77E-07,1.127477689
7/12/2025,1:00:00 PM,0.23509681,0.000204563,0.468341949
7/12/2025,1:00:00 PM,0.27806556,0.000303745,0.384619947
7/12/2025,1:00:00 PM,0.30394447,0.000204086,1.230691383
7/12/2025,1:00:00 PM,0.29784095,0.000254631,1.674220044
7/12/2025,1:00:00 PM,0.25536048,1.05E-05,1.021214567
7/12/2025,1:00:00 PM,0.18529212,1.05E-05,0.695956975
7/12/2025,1:00:00 PM,0.26878822,4.05E-05,0.834516548
7/12/2025,1:00:00 PM,0.3017472,2.77E-05,1.503999188
7/12/2025,1:00:00 PM,0.29369056,1.91E-06,2.07449379
7/12/2025,1:00:00 PM,0.23363197,0,1.456950207
7/12/2025,1:00:00 PM,0.23900306,0,1.815382057
7/12/2025,1:00:00 PM,0.29979408,1.43E-06,2.466180387
7/12/2025,1:00:00 PM,0.31712806,7.63E-06,2.862457888
7/12/2025,1:00:00 PM,0.17186439,0,1.333518548
7/12/2025,1:00:00 PM,0.25413978,0,2.584143566
7/12/2025,1:00:00 PM,0.33519447,8.11E-06,3.144910983
7/12/2025,1:00:00 PM,0.33226478,6.20E-06,2.974068016
7/12/2025,1:00:00 PM,0.464589,9.54E-07,3.763076503
7/12/2025,1:00:00 PM,0.42650306,3.81E-06,3.018364082
7/12/2025,1:00:00 PM,0.33739173,0,1.036583777
7/12/2025,1:00:00 PM,0.20164955,0.000661373,0.431366261
7/12/2025,1:00:00 PM,0.63621986,1.91E-06,5.107568618
7/12/2025,1:00:00 PM,0.542714,0,4.522614024
7/12/2025,1:00:00 PM,0.43285072,0,4.368398668
7/12/2025,1:00:00 PM,0.3762101,4.77E-07,5.098346134
7/12/2025,1:00:00 PM,0.17186439,3.24E-05,1.262229663
7/12/2025,1:00:00 PM,0.25536048,0.000233173,0.956227656
7/12/2025,2:00:00 PM,0.2805187,0,1.781995039
7/12/2025,2:00:00 PM,0.25952262,0,1.665449506
7/12/2025,2:00:00 PM,0.22119254,0,1.748159458
7/12/2025,2:00:00 PM,0.29834098,1.43E-06,2.695137687
7/12/2025,2:00:00 PM,0.31005973,1.43E-06,2.510426356
7/12/2025,2:00:00 PM,0.28686637,4.77E-07,1.988040113
7/12/2025,2:00:00 PM,0.2600109,0,1.342867085
7/12/2025,2:00:00 PM,0.22314566,4.77E-07,0.889483921
7/12/2025,2:00:00 PM,0.3134777,0.000467777,3.100435194
7/12/2025,2:00:00 PM,0.31323355,0.000483513,3.081038832
7/12/2025,2:00:00 PM,0.28369254,0.000183582,2.788165033
7/12/2025,2:00:00 PM,0.24218863,0,1.159628466
7/12/2025,2:00:00 PM,0.19262809,0.000248909,0.686746149
7/12/2025,2:00:00 PM,0.2912609,0.000921726,1.873106221
7/12/2025,2:00:00 PM,0.30542105,0.000104427,2.176847024
7/12/2025,2:00:00 PM,0.29760855,0.000495434,2.31197809
7/12/2025,2:00:00 PM,0.26049918,0.000551224,1.944532421
7/12/2025,2:00:00 PM,0.21093863,2.86E-06,0.949567366
7/12/2025,2:00:00 PM,0.22583121,0.00046587,0.849563679
7/12/2025,2:00:00 PM,0.26953238,1.00E-05,0.854474479
7/12/2025,2:00:00 PM,0.29589957,8.58E-06,1.141303866
7/12/2025,2:00:00 PM,0.28906363,0.000154972,1.363102597
7/12/2025,2:00:00 PM,0.24414176,1.43E-06,0.947395433
7/12/2025,2:00:00 PM,0.18017691,0,0.795369108
7/12/2025,2:00:00 PM,0.2612316,0.000101566,0.911198324
7/12/2025,2:00:00 PM,0.29467887,3.34E-05,1.315628266
7/12/2025,2:00:00 PM,0.28540152,2.86E-06,1.541718441
7/12/2025,2:00:00 PM,0.22363394,0,1.159857204
7/12/2025,2:00:00 PM,0.2390148,0,1.909017367
7/12/2025,2:00:00 PM,0.29712027,4.77E-06,2.426748018
7/12/2025,2:00:00 PM,0.30786246,9.54E-07,2.458148665
